timestamp,user,ip,country,flag,status,event_type,safe,hour,date,weekday,off_hours,failed_attempts,unique_ips
2026-05-05 15:32:59,root,172.16.0.8,Egypt,🇪🇬,SUCCESS,VPN,True,15,2026-05-05,Tuesday,False,4,9
2026-05-05 15:35:24,john.doe,10.0.0.5,Egypt,🇪🇬,SUCCESS,RDP,True,15,2026-05-05,Tuesday,False,5,9
2026-05-05 15:39:00,root,45.33.32.156,USA,🇺🇸,SUCCESS,RDP,True,15,2026-05-05,Tuesday,False,5,9
2026-05-05 15:41:31,admin,203.0.113.77,North Korea,🇰🇵,FAILED,SSH,False,15,2026-05-05,Tuesday,False,44,9
2026-05-05 15:44:12,john.doe,203.0.113.77,North Korea,🇰🇵,FAILED,SSH,False,15,2026-05-05,Tuesday,False,44,9
2026-05-05 15:47:17,john.doe,45.33.32.156,USA,🇺🇸,FAILED,SSH,True,15,2026-05-05,Tuesday,False,5,9
2026-05-05 15:49:28,admin,194.165.16.11,Belarus,🇧🇾,FAILED,SSH,False,15,2026-05-05,Tuesday,False,61,9
2026-05-05 15:52:46,john.doe,10.0.0.5,Egypt,🇪🇬,SUCCESS,SSH,True,15,2026-05-05,Tuesday,False,5,9
2026-05-05 15:55:28,admin,192.168.1.10,Egypt,🇪🇬,SUCCESS,API,True,15,2026-05-05,Tuesday,False,4,9
2026-05-05 15:58:19,root,198.51.100.5,Iran,🇮🇷,FAILED,API,False,15,2026-05-05,Tuesday,False,51,9
2026-05-05 16:01:36,backup_user,185.23.45.2,Russia,🇷🇺,FAILED,API,False,16,2026-05-05,Tuesday,False,41,9
2026-05-05 16:03:34,admin,198.51.100.5,Iran,🇮🇷,SUCCESS,login,False,16,2026-05-05,Tuesday,False,51,9
2026-05-05 16:06:32,jane.smith,203.0.113.77,North Korea,🇰🇵,FAILED,VPN,False,16,2026-05-05,Tuesday,False,44,9
2026-05-05 16:09:45,guest,45.33.32.156,USA,🇺🇸,SUCCESS,RDP,True,16,2026-05-05,Tuesday,False,5,9
2026-05-05 16:12:05,backup_user,45.33.32.156,USA,🇺🇸,SUCCESS,API,True,16,2026-05-05,Tuesday,False,5,9
2026-05-05 16:15:11,jane.smith,10.0.0.5,Egypt,🇪🇬,SUCCESS,VPN,True,16,2026-05-05,Tuesday,False,5,9
2026-05-05 16:18:20,jane.smith,185.23.45.2,Russia,🇷🇺,FAILED,API,False,16,2026-05-05,Tuesday,False,41,9
2026-05-05 16:20:37,admin,10.0.0.5,Egypt,🇪🇬,SUCCESS,API,True,16,2026-05-05,Tuesday,False,5,9
2026-05-05 16:23:43,admin,198.51.100.5,Iran,🇮🇷,SUCCESS,SSH,False,16,2026-05-05,Tuesday,False,51,9
2026-05-05 16:27:10,service_acc,198.51.100.5,Iran,🇮🇷,FAILED,VPN,False,16,2026-05-05,Tuesday,False,51,9
2026-05-05 16:29:59,backup_user,91.108.4.200,China,🇨🇳,SUCCESS,VPN,False,16,2026-05-05,Tuesday,False,33,9
2026-05-05 16:32:21,guest,91.108.4.200,China,🇨🇳,FAILED,VPN,False,16,2026-05-05,Tuesday,False,33,9
2026-05-05 16:35:14,john.doe,192.168.1.10,Egypt,🇪🇬,SUCCESS,VPN,True,16,2026-05-05,Tuesday,False,4,9
2026-05-05 16:37:52,jane.smith,203.0.113.77,North Korea,🇰🇵,FAILED,SSH,False,16,2026-05-05,Tuesday,False,44,9
2026-05-05 16:41:00,service_acc,192.168.1.10,Egypt,🇪🇬,SUCCESS,RDP,True,16,2026-05-05,Tuesday,False,4,9
2026-05-05 16:44:03,john.doe,45.33.32.156,USA,🇺🇸,SUCCESS,login,True,16,2026-05-05,Tuesday,False,5,9
2026-05-05 16:46:46,guest,172.16.0.8,Egypt,🇪🇬,SUCCESS,API,True,16,2026-05-05,Tuesday,False,4,9
2026-05-05 16:49:45,jane.smith,10.0.0.5,Egypt,🇪🇬,FAILED,SSH,True,16,2026-05-05,Tuesday,False,5,9
2026-05-05 16:52:28,john.doe,10.0.0.5,Egypt,🇪🇬,SUCCESS,RDP,True,16,2026-05-05,Tuesday,False,5,9
2026-05-05 16:54:40,admin,45.33.32.156,USA,🇺🇸,SUCCESS,API,True,16,2026-05-05,Tuesday,False,5,9
2026-05-05 16:57:35,guest,198.51.100.5,Iran,🇮🇷,FAILED,login,False,16,2026-05-05,Tuesday,False,51,9
2026-05-05 17:00:58,admin,91.108.4.200,China,🇨🇳,FAILED,RDP,False,17,2026-05-05,Tuesday,False,33,9
2026-05-05 17:03:38,service_acc,172.16.0.8,Egypt,🇪🇬,SUCCESS,login,True,17,2026-05-05,Tuesday,False,4,9
2026-05-05 17:06:00,backup_user,198.51.100.5,Iran,🇮🇷,FAILED,login,False,17,2026-05-05,Tuesday,False,51,9
2026-05-05 17:09:34,jane.smith,192.168.1.10,Egypt,🇪🇬,SUCCESS,VPN,True,17,2026-05-05,Tuesday,False,4,9
2026-05-05 17:11:45,admin,45.33.32.156,USA,🇺🇸,SUCCESS,RDP,True,17,2026-05-05,Tuesday,False,5,9
2026-05-05 17:15:11,root,172.16.0.8,Egypt,🇪🇬,SUCCESS,SSH,True,17,2026-05-05,Tuesday,False,4,9
2026-05-05 17:18:09,root,198.51.100.5,Iran,🇮🇷,FAILED,SSH,False,17,2026-05-05,Tuesday,False,51,9
2026-05-05 17:20:14,jane.smith,185.23.45.2,Russia,🇷🇺,FAILED,VPN,False,17,2026-05-05,Tuesday,False,41,9
2026-05-05 17:23:33,backup_user,198.51.100.5,Iran,🇮🇷,SUCCESS,RDP,False,17,2026-05-05,Tuesday,False,51,9
2026-05-05 17:25:40,admin,91.108.4.200,China,🇨🇳,FAILED,VPN,False,17,2026-05-05,Tuesday,False,33,9
2026-05-05 17:29:20,service_acc,192.168.1.10,Egypt,🇪🇬,SUCCESS,API,True,17,2026-05-05,Tuesday,False,4,9
2026-05-05 17:31:59,service_acc,185.23.45.2,Russia,🇷🇺,FAILED,API,False,17,2026-05-05,Tuesday,False,41,9
2026-05-05 17:35:10,root,91.108.4.200,China,🇨🇳,FAILED,RDP,False,17,2026-05-05,Tuesday,False,33,9
2026-05-05 17:37:35,jane.smith,192.168.1.10,Egypt,🇪🇬,SUCCESS,API,True,17,2026-05-05,Tuesday,False,4,9
2026-05-05 17:40:32,backup_user,192.168.1.10,Egypt,🇪🇬,SUCCESS,API,True,17,2026-05-05,Tuesday,False,4,9
2026-05-05 17:43:04,john.doe,172.16.0.8,Egypt,🇪🇬,SUCCESS,RDP,True,17,2026-05-05,Tuesday,False,4,9
2026-05-05 17:45:48,service_acc,192.168.1.10,Egypt,🇪🇬,SUCCESS,SSH,True,17,2026-05-05,Tuesday,False,4,9
2026-05-05 17:48:27,admin,172.16.0.8,Egypt,🇪🇬,SUCCESS,login,True,17,2026-05-05,Tuesday,False,4,9
2026-05-05 17:51:10,admin,91.108.4.200,China,🇨🇳,FAILED,login,False,17,2026-05-05,Tuesday,False,33,9
2026-05-05 17:54:23,guest,10.0.0.5,Egypt,🇪🇬,SUCCESS,login,True,17,2026-05-05,Tuesday,False,5,9
2026-05-05 17:57:33,guest,192.168.1.10,Egypt,🇪🇬,SUCCESS,SSH,True,17,2026-05-05,Tuesday,False,4,9
2026-05-05 18:00:38,service_acc,172.16.0.8,Egypt,🇪🇬,SUCCESS,RDP,True,18,2026-05-05,Tuesday,False,4,9
2026-05-05 18:02:41,john.doe,45.33.32.156,USA,🇺🇸,SUCCESS,VPN,True,18,2026-05-05,Tuesday,False,5,9
2026-05-05 18:05:28,root,185.23.45.2,Russia,🇷🇺,FAILED,login,False,18,2026-05-05,Tuesday,False,41,9
2026-05-05 18:09:03,guest,172.16.0.8,Egypt,🇪🇬,SUCCESS,SSH,True,18,2026-05-05,Tuesday,False,4,9
2026-05-05 18:11:03,root,91.108.4.200,China,🇨🇳,FAILED,login,False,18,2026-05-05,Tuesday,False,33,9
2026-05-05 18:13:54,backup_user,198.51.100.5,Iran,🇮🇷,FAILED,API,False,18,2026-05-05,Tuesday,False,51,9
2026-05-05 18:16:59,jane.smith,194.165.16.11,Belarus,🇧🇾,FAILED,VPN,False,18,2026-05-05,Tuesday,False,61,9
2026-05-05 18:19:46,jane.smith,10.0.0.5,Egypt,🇪🇬,SUCCESS,RDP,True,18,2026-05-05,Tuesday,False,5,9
2026-05-05 18:22:49,root,194.165.16.11,Belarus,🇧🇾,SUCCESS,API,False,18,2026-05-05,Tuesday,False,61,9
2026-05-05 18:25:29,jane.smith,192.168.1.10,Egypt,🇪🇬,SUCCESS,API,True,18,2026-05-05,Tuesday,False,4,9
2026-05-05 18:28:56,guest,172.16.0.8,Egypt,🇪🇬,SUCCESS,API,True,18,2026-05-05,Tuesday,False,4,9
2026-05-05 18:31:14,root,194.165.16.11,Belarus,🇧🇾,FAILED,VPN,False,18,2026-05-05,Tuesday,False,61,9
2026-05-05 18:33:56,guest,198.51.100.5,Iran,🇮🇷,SUCCESS,VPN,False,18,2026-05-05,Tuesday,False,51,9
2026-05-05 18:36:33,admin,91.108.4.200,China,🇨🇳,FAILED,RDP,False,18,2026-05-05,Tuesday,False,33,9
2026-05-05 18:39:39,guest,45.33.32.156,USA,🇺🇸,SUCCESS,login,True,18,2026-05-05,Tuesday,False,5,9
2026-05-05 18:42:19,admin,198.51.100.5,Iran,🇮🇷,FAILED,login,False,18,2026-05-05,Tuesday,False,51,9
2026-05-05 18:45:46,john.doe,192.168.1.10,Egypt,🇪🇬,SUCCESS,VPN,True,18,2026-05-05,Tuesday,False,4,9
2026-05-05 18:48:20,john.doe,91.108.4.200,China,🇨🇳,SUCCESS,RDP,False,18,2026-05-05,Tuesday,False,33,9
2026-05-05 18:51:07,admin,203.0.113.77,North Korea,🇰🇵,FAILED,RDP,False,18,2026-05-05,Tuesday,False,44,9
2026-05-05 18:54:14,guest,192.168.1.10,Egypt,🇪🇬,SUCCESS,RDP,True,18,2026-05-05,Tuesday,False,4,9
2026-05-05 18:56:57,service_acc,45.33.32.156,USA,🇺🇸,SUCCESS,API,True,18,2026-05-05,Tuesday,False,5,9
2026-05-05 19:00:08,service_acc,194.165.16.11,Belarus,🇧🇾,FAILED,SSH,False,19,2026-05-05,Tuesday,False,61,9
2026-05-05 19:02:22,backup_user,203.0.113.77,North Korea,🇰🇵,FAILED,API,False,19,2026-05-05,Tuesday,False,44,9
2026-05-05 19:04:51,admin,203.0.113.77,North Korea,🇰🇵,FAILED,login,False,19,2026-05-05,Tuesday,False,44,9
2026-05-05 19:08:32,john.doe,203.0.113.77,North Korea,🇰🇵,FAILED,VPN,False,19,2026-05-05,Tuesday,False,44,9
2026-05-05 19:10:34,guest,185.23.45.2,Russia,🇷🇺,FAILED,VPN,False,19,2026-05-05,Tuesday,False,41,9
2026-05-05 19:13:28,root,192.168.1.10,Egypt,🇪🇬,FAILED,RDP,True,19,2026-05-05,Tuesday,False,4,9
2026-05-05 19:16:11,service_acc,45.33.32.156,USA,🇺🇸,SUCCESS,RDP,True,19,2026-05-05,Tuesday,False,5,9
2026-05-05 19:19:56,john.doe,194.165.16.11,Belarus,🇧🇾,SUCCESS,login,False,19,2026-05-05,Tuesday,False,61,9
2026-05-05 19:22:16,john.doe,10.0.0.5,Egypt,🇪🇬,SUCCESS,VPN,True,19,2026-05-05,Tuesday,False,5,9
2026-05-05 19:25:00,root,10.0.0.5,Egypt,🇪🇬,SUCCESS,login,True,19,2026-05-05,Tuesday,False,5,9
2026-05-05 19:27:48,guest,198.51.100.5,Iran,🇮🇷,FAILED,API,False,19,2026-05-05,Tuesday,False,51,9
2026-05-05 19:31:18,root,203.0.113.77,North Korea,🇰🇵,FAILED,RDP,False,19,2026-05-05,Tuesday,False,44,9
2026-05-05 19:33:59,root,185.23.45.2,Russia,🇷🇺,SUCCESS,SSH,False,19,2026-05-05,Tuesday,False,41,9
2026-05-05 19:36:18,backup_user,172.16.0.8,Egypt,🇪🇬,SUCCESS,SSH,True,19,2026-05-05,Tuesday,False,4,9
2026-05-05 19:39:26,jane.smith,194.165.16.11,Belarus,🇧🇾,FAILED,login,False,19,2026-05-05,Tuesday,False,61,9
2026-05-05 19:42:08,admin,172.16.0.8,Egypt,🇪🇬,SUCCESS,API,True,19,2026-05-05,Tuesday,False,4,9
2026-05-05 19:45:04,guest,194.165.16.11,Belarus,🇧🇾,FAILED,API,False,19,2026-05-05,Tuesday,False,61,9
2026-05-05 19:48:20,admin,185.23.45.2,Russia,🇷🇺,FAILED,VPN,False,19,2026-05-05,Tuesday,False,41,9
2026-05-05 19:51:00,guest,172.16.0.8,Egypt,🇪🇬,SUCCESS,SSH,True,19,2026-05-05,Tuesday,False,4,9
2026-05-05 19:53:32,root,198.51.100.5,Iran,🇮🇷,FAILED,API,False,19,2026-05-05,Tuesday,False,51,9
2026-05-05 19:56:32,john.doe,10.0.0.5,Egypt,🇪🇬,SUCCESS,VPN,True,19,2026-05-05,Tuesday,False,5,9
2026-05-05 19:59:10,admin,194.165.16.11,Belarus,🇧🇾,FAILED,RDP,False,19,2026-05-05,Tuesday,False,61,9
2026-05-05 20:02:14,john.doe,10.0.0.5,Egypt,🇪🇬,SUCCESS,VPN,True,20,2026-05-05,Tuesday,False,5,9
2026-05-05 20:04:35,backup_user,91.108.4.200,China,🇨🇳,SUCCESS,login,False,20,2026-05-05,Tuesday,False,33,9
2026-05-05 20:07:24,root,10.0.0.5,Egypt,🇪🇬,FAILED,API,True,20,2026-05-05,Tuesday,False,5,9
2026-05-05 20:10:23,john.doe,45.33.32.156,USA,🇺🇸,SUCCESS,login,True,20,2026-05-05,Tuesday,False,5,9
2026-05-05 20:13:26,admin,198.51.100.5,Iran,🇮🇷,FAILED,API,False,20,2026-05-05,Tuesday,False,51,9
2026-05-05 20:16:07,backup_user,203.0.113.77,North Korea,🇰🇵,FAILED,VPN,False,20,2026-05-05,Tuesday,False,44,9
2026-05-05 20:18:37,john.doe,203.0.113.77,North Korea,🇰🇵,FAILED,SSH,False,20,2026-05-05,Tuesday,False,44,9
2026-05-05 20:22:10,backup_user,10.0.0.5,Egypt,🇪🇬,SUCCESS,RDP,True,20,2026-05-05,Tuesday,False,5,9
2026-05-05 20:25:07,root,198.51.100.5,Iran,🇮🇷,FAILED,SSH,False,20,2026-05-05,Tuesday,False,51,9
2026-05-05 20:27:52,jane.smith,192.168.1.10,Egypt,🇪🇬,SUCCESS,API,True,20,2026-05-05,Tuesday,False,4,9
2026-05-05 20:30:42,root,45.33.32.156,USA,🇺🇸,SUCCESS,login,True,20,2026-05-05,Tuesday,False,5,9
2026-05-05 20:33:07,backup_user,10.0.0.5,Egypt,🇪🇬,SUCCESS,login,True,20,2026-05-05,Tuesday,False,5,9
2026-05-05 20:36:22,guest,10.0.0.5,Egypt,🇪🇬,SUCCESS,RDP,True,20,2026-05-05,Tuesday,False,5,9
2026-05-05 20:39:15,service_acc,10.0.0.5,Egypt,🇪🇬,SUCCESS,SSH,True,20,2026-05-05,Tuesday,False,5,9
2026-05-05 20:41:18,guest,198.51.100.5,Iran,🇮🇷,FAILED,VPN,False,20,2026-05-05,Tuesday,False,51,9
2026-05-05 20:44:59,backup_user,172.16.0.8,Egypt,🇪🇬,SUCCESS,RDP,True,20,2026-05-05,Tuesday,False,4,9
2026-05-05 20:46:58,jane.smith,194.165.16.11,Belarus,🇧🇾,FAILED,API,False,20,2026-05-05,Tuesday,False,61,9
2026-05-05 20:50:10,john.doe,185.23.45.2,Russia,🇷🇺,SUCCESS,VPN,False,20,2026-05-05,Tuesday,False,41,9
2026-05-05 20:52:56,service_acc,91.108.4.200,China,🇨🇳,FAILED,SSH,False,20,2026-05-05,Tuesday,False,33,9
2026-05-05 20:55:30,service_acc,45.33.32.156,USA,🇺🇸,FAILED,VPN,True,20,2026-05-05,Tuesday,False,5,9
2026-05-05 20:58:47,service_acc,10.0.0.5,Egypt,🇪🇬,FAILED,API,True,20,2026-05-05,Tuesday,False,5,9
2026-05-05 21:01:14,backup_user,194.165.16.11,Belarus,🇧🇾,FAILED,RDP,False,21,2026-05-05,Tuesday,False,61,9
2026-05-05 21:04:39,admin,45.33.32.156,USA,🇺🇸,SUCCESS,API,True,21,2026-05-05,Tuesday,False,5,9
2026-05-05 21:07:27,backup_user,91.108.4.200,China,🇨🇳,FAILED,API,False,21,2026-05-05,Tuesday,False,33,9
2026-05-05 21:10:30,root,194.165.16.11,Belarus,🇧🇾,FAILED,SSH,False,21,2026-05-05,Tuesday,False,61,9
2026-05-05 21:12:36,jane.smith,194.165.16.11,Belarus,🇧🇾,FAILED,SSH,False,21,2026-05-05,Tuesday,False,61,9
2026-05-05 21:15:22,guest,192.168.1.10,Egypt,🇪🇬,SUCCESS,RDP,True,21,2026-05-05,Tuesday,False,4,9
2026-05-05 21:18:39,jane.smith,203.0.113.77,North Korea,🇰🇵,SUCCESS,SSH,False,21,2026-05-05,Tuesday,False,44,9
2026-05-05 21:21:44,john.doe,203.0.113.77,North Korea,🇰🇵,FAILED,login,False,21,2026-05-05,Tuesday,False,44,9
2026-05-05 21:23:44,backup_user,194.165.16.11,Belarus,🇧🇾,FAILED,RDP,False,21,2026-05-05,Tuesday,False,61,9
2026-05-05 21:26:52,admin,198.51.100.5,Iran,🇮🇷,SUCCESS,RDP,False,21,2026-05-05,Tuesday,False,51,9
2026-05-05 21:30:06,john.doe,45.33.32.156,USA,🇺🇸,SUCCESS,login,True,21,2026-05-05,Tuesday,False,5,9
2026-05-05 21:33:03,root,194.165.16.11,Belarus,🇧🇾,FAILED,login,False,21,2026-05-05,Tuesday,False,61,9
2026-05-05 21:35:19,root,45.33.32.156,USA,🇺🇸,SUCCESS,VPN,True,21,2026-05-05,Tuesday,False,5,9
2026-05-05 21:37:57,backup_user,185.23.45.2,Russia,🇷🇺,FAILED,SSH,False,21,2026-05-05,Tuesday,False,41,9
2026-05-05 21:41:20,backup_user,45.33.32.156,USA,🇺🇸,SUCCESS,login,True,21,2026-05-05,Tuesday,False,5,9
2026-05-05 21:43:31,guest,194.165.16.11,Belarus,🇧🇾,FAILED,API,False,21,2026-05-05,Tuesday,False,61,9
2026-05-05 21:46:25,root,194.165.16.11,Belarus,🇧🇾,FAILED,RDP,False,21,2026-05-05,Tuesday,False,61,9
2026-05-05 21:49:47,root,185.23.45.2,Russia,🇷🇺,FAILED,API,False,21,2026-05-05,Tuesday,False,41,9
2026-05-05 21:52:53,guest,203.0.113.77,North Korea,🇰🇵,FAILED,RDP,False,21,2026-05-05,Tuesday,False,44,9
2026-05-05 21:55:18,jane.smith,198.51.100.5,Iran,🇮🇷,FAILED,RDP,False,21,2026-05-05,Tuesday,False,51,9
2026-05-05 21:58:06,backup_user,172.16.0.8,Egypt,🇪🇬,SUCCESS,login,True,21,2026-05-05,Tuesday,False,4,9
2026-05-05 22:01:19,jane.smith,172.16.0.8,Egypt,🇪🇬,SUCCESS,login,True,22,2026-05-05,Tuesday,False,4,9
2026-05-05 22:03:53,guest,198.51.100.5,Iran,🇮🇷,SUCCESS,API,False,22,2026-05-05,Tuesday,False,51,9
2026-05-05 22:06:55,guest,185.23.45.2,Russia,🇷🇺,FAILED,RDP,False,22,2026-05-05,Tuesday,False,41,9
2026-05-05 22:09:59,backup_user,10.0.0.5,Egypt,🇪🇬,SUCCESS,API,True,22,2026-05-05,Tuesday,False,5,9
2026-05-05 22:12:40,backup_user,91.108.4.200,China,🇨🇳,FAILED,VPN,False,22,2026-05-05,Tuesday,False,33,9
2026-05-05 22:15:17,john.doe,91.108.4.200,China,🇨🇳,FAILED,SSH,False,22,2026-05-05,Tuesday,False,33,9
2026-05-05 22:17:30,service_acc,194.165.16.11,Belarus,🇧🇾,FAILED,SSH,False,22,2026-05-05,Tuesday,False,61,9
2026-05-05 22:21:20,guest,203.0.113.77,North Korea,🇰🇵,FAILED,login,False,22,2026-05-05,Tuesday,False,44,9
2026-05-05 22:23:55,root,192.168.1.10,Egypt,🇪🇬,SUCCESS,SSH,True,22,2026-05-05,Tuesday,False,4,9
2026-05-05 22:26:42,guest,10.0.0.5,Egypt,🇪🇬,SUCCESS,API,True,22,2026-05-05,Tuesday,False,5,9
2026-05-05 22:29:49,john.doe,10.0.0.5,Egypt,🇪🇬,SUCCESS,SSH,True,22,2026-05-05,Tuesday,False,5,9
2026-05-05 22:31:46,guest,194.165.16.11,Belarus,🇧🇾,SUCCESS,SSH,False,22,2026-05-05,Tuesday,False,61,9
2026-05-05 22:34:57,admin,185.23.45.2,Russia,🇷🇺,FAILED,VPN,False,22,2026-05-05,Tuesday,False,41,9
2026-05-05 22:37:59,admin,194.165.16.11,Belarus,🇧🇾,FAILED,VPN,False,22,2026-05-05,Tuesday,False,61,9
2026-05-05 22:41:01,john.doe,203.0.113.77,North Korea,🇰🇵,FAILED,VPN,False,22,2026-05-05,Tuesday,False,44,9
2026-05-05 22:43:41,admin,198.51.100.5,Iran,🇮🇷,FAILED,API,False,22,2026-05-05,Tuesday,False,51,9
2026-05-05 22:46:41,guest,10.0.0.5,Egypt,🇪🇬,SUCCESS,VPN,True,22,2026-05-05,Tuesday,False,5,9
2026-05-05 22:49:00,backup_user,194.165.16.11,Belarus,🇧🇾,FAILED,API,False,22,2026-05-05,Tuesday,False,61,9
2026-05-05 22:51:30,jane.smith,172.16.0.8,Egypt,🇪🇬,SUCCESS,login,True,22,2026-05-05,Tuesday,False,4,9
2026-05-05 22:54:53,service_acc,198.51.100.5,Iran,🇮🇷,FAILED,login,False,22,2026-05-05,Tuesday,False,51,9
2026-05-05 22:57:26,backup_user,45.33.32.156,USA,🇺🇸,SUCCESS,login,True,22,2026-05-05,Tuesday,False,5,9
2026-05-05 23:00:38,backup_user,172.16.0.8,Egypt,🇪🇬,FAILED,SSH,True,23,2026-05-05,Tuesday,True,4,9
2026-05-05 23:03:12,jane.smith,194.165.16.11,Belarus,🇧🇾,FAILED,login,False,23,2026-05-05,Tuesday,True,61,9
2026-05-05 23:06:13,admin,194.165.16.11,Belarus,🇧🇾,FAILED,VPN,False,23,2026-05-05,Tuesday,True,61,9
2026-05-05 23:09:04,root,194.165.16.11,Belarus,🇧🇾,SUCCESS,SSH,False,23,2026-05-05,Tuesday,True,61,9
2026-05-05 23:12:13,service_acc,198.51.100.5,Iran,🇮🇷,FAILED,API,False,23,2026-05-05,Tuesday,True,51,9
2026-05-05 23:15:00,backup_user,203.0.113.77,North Korea,🇰🇵,FAILED,SSH,False,23,2026-05-05,Tuesday,True,44,9
2026-05-05 23:17:40,backup_user,198.51.100.5,Iran,🇮🇷,FAILED,VPN,False,23,2026-05-05,Tuesday,True,51,9
2026-05-05 23:20:50,john.doe,192.168.1.10,Egypt,🇪🇬,SUCCESS,RDP,True,23,2026-05-05,Tuesday,True,4,9
2026-05-05 23:23:27,admin,10.0.0.5,Egypt,🇪🇬,SUCCESS,API,True,23,2026-05-05,Tuesday,True,5,9
2026-05-05 23:25:57,root,172.16.0.8,Egypt,🇪🇬,SUCCESS,login,True,23,2026-05-05,Tuesday,True,4,9
2026-05-05 23:28:40,service_acc,194.165.16.11,Belarus,🇧🇾,FAILED,VPN,False,23,2026-05-05,Tuesday,True,61,9
2026-05-05 23:31:16,service_acc,192.168.1.10,Egypt,🇪🇬,FAILED,API,True,23,2026-05-05,Tuesday,True,4,9
2026-05-05 23:34:25,service_acc,194.165.16.11,Belarus,🇧🇾,FAILED,RDP,False,23,2026-05-05,Tuesday,True,61,9
2026-05-05 23:37:49,john.doe,192.168.1.10,Egypt,🇪🇬,SUCCESS,RDP,True,23,2026-05-05,Tuesday,True,4,9
2026-05-05 23:40:01,guest,203.0.113.77,North Korea,🇰🇵,SUCCESS,VPN,False,23,2026-05-05,Tuesday,True,44,9
2026-05-05 23:42:30,guest,203.0.113.77,North Korea,🇰🇵,SUCCESS,VPN,False,23,2026-05-05,Tuesday,True,44,9
2026-05-05 23:46:02,jane.smith,198.51.100.5,Iran,🇮🇷,SUCCESS,SSH,False,23,2026-05-05,Tuesday,True,51,9
2026-05-05 23:48:54,root,198.51.100.5,Iran,🇮🇷,FAILED,API,False,23,2026-05-05,Tuesday,True,51,9
2026-05-05 23:51:54,service_acc,192.168.1.10,Egypt,🇪🇬,SUCCESS,VPN,True,23,2026-05-05,Tuesday,True,4,9
2026-05-05 23:54:01,backup_user,91.108.4.200,China,🇨🇳,FAILED,API,False,23,2026-05-05,Tuesday,True,33,9
2026-05-05 23:56:50,guest,172.16.0.8,Egypt,🇪🇬,SUCCESS,VPN,True,23,2026-05-05,Tuesday,True,4,9
2026-05-05 23:59:59,guest,10.0.0.5,Egypt,🇪🇬,SUCCESS,VPN,True,23,2026-05-05,Tuesday,True,5,9
2026-05-06 00:03:19,service_acc,172.16.0.8,Egypt,🇪🇬,SUCCESS,RDP,True,0,2026-05-06,Wednesday,True,4,9
2026-05-06 00:05:47,admin,185.23.45.2,Russia,🇷🇺,FAILED,login,False,0,2026-05-06,Wednesday,True,41,9
2026-05-06 00:08:27,backup_user,185.23.45.2,Russia,🇷🇺,FAILED,SSH,False,0,2026-05-06,Wednesday,True,41,9
2026-05-06 00:11:47,backup_user,185.23.45.2,Russia,🇷🇺,SUCCESS,VPN,False,0,2026-05-06,Wednesday,True,41,9
2026-05-06 00:14:22,service_acc,45.33.32.156,USA,🇺🇸,FAILED,API,True,0,2026-05-06,Wednesday,True,5,9
2026-05-06 00:16:58,service_acc,45.33.32.156,USA,🇺🇸,FAILED,login,True,0,2026-05-06,Wednesday,True,5,9
2026-05-06 00:19:41,guest,203.0.113.77,North Korea,🇰🇵,FAILED,login,False,0,2026-05-06,Wednesday,True,44,9
2026-05-06 00:22:46,admin,198.51.100.5,Iran,🇮🇷,FAILED,API,False,0,2026-05-06,Wednesday,True,51,9
2026-05-06 00:25:25,guest,185.23.45.2,Russia,🇷🇺,FAILED,RDP,False,0,2026-05-06,Wednesday,True,41,9
2026-05-06 00:27:52,jane.smith,194.165.16.11,Belarus,🇧🇾,FAILED,API,False,0,2026-05-06,Wednesday,True,61,9
2026-05-06 00:31:13,guest,172.16.0.8,Egypt,🇪🇬,SUCCESS,login,True,0,2026-05-06,Wednesday,True,4,9
2026-05-06 00:34:15,service_acc,192.168.1.10,Egypt,🇪🇬,SUCCESS,SSH,True,0,2026-05-06,Wednesday,True,4,9
2026-05-06 00:36:33,service_acc,194.165.16.11,Belarus,🇧🇾,FAILED,SSH,False,0,2026-05-06,Wednesday,True,61,9
2026-05-06 00:39:25,root,45.33.32.156,USA,🇺🇸,FAILED,VPN,True,0,2026-05-06,Wednesday,True,5,9
2026-05-06 00:42:58,admin,172.16.0.8,Egypt,🇪🇬,SUCCESS,API,True,0,2026-05-06,Wednesday,True,4,9
2026-05-06 00:45:41,john.doe,45.33.32.156,USA,🇺🇸,SUCCESS,RDP,True,0,2026-05-06,Wednesday,True,5,9
2026-05-06 00:48:27,service_acc,192.168.1.10,Egypt,🇪🇬,SUCCESS,VPN,True,0,2026-05-06,Wednesday,True,4,9
2026-05-06 00:51:10,john.doe,192.168.1.10,Egypt,🇪🇬,SUCCESS,SSH,True,0,2026-05-06,Wednesday,True,4,9
2026-05-06 00:54:17,root,45.33.32.156,USA,🇺🇸,SUCCESS,RDP,True,0,2026-05-06,Wednesday,True,5,9
2026-05-06 00:56:54,jane.smith,198.51.100.5,Iran,🇮🇷,FAILED,API,False,0,2026-05-06,Wednesday,True,51,9
2026-05-06 00:59:38,service_acc,194.165.16.11,Belarus,🇧🇾,FAILED,API,False,0,2026-05-06,Wednesday,True,61,9
2026-05-06 01:02:24,service_acc,172.16.0.8,Egypt,🇪🇬,SUCCESS,RDP,True,1,2026-05-06,Wednesday,True,4,9
2026-05-06 01:05:23,john.doe,192.168.1.10,Egypt,🇪🇬,SUCCESS,API,True,1,2026-05-06,Wednesday,True,4,9
